Filename,SISDR_MVDR,SISDR_Model,SISDR_Improvement,STOI_MVDR,STOI_Model,STOI_Improvement,ViSQOL_MOS_MVDR,ViSQOL_MOS_Model,ViSQOL_MOS_Improvement,ViSQOL_NSIM_MVDR,ViSQOL_NSIM_Model,ViSQOL_NSIM_Improvement
1002_part2_C_female_noise.wav,0.0420068853794507,7.90154381913039,7.85953693375094,0.449648046269423,0.807023683715211,0.357375637445788,2.11428110926235,2.75146192479564,0.637180815533287,0.434681845732011,0.559931748142932,0.125249902410921
1004_part1_C_female_noise.wav,0.94000853064225,10.0173707214583,9.07736219081606,0.493950943513161,0.791050897329273,0.297099953816112,2.60219305428212,3.2692486041974,0.667055549915273,0.530611841127844,0.661534506970083,0.13092266584224
1004_part1_E_female_music_noise.wav,-0.662963832413506,8.6594184501089,9.3223822825224,0.515596844043335,0.75565350626702,0.240056662223685,2.74152932588963,3.44958264027261,0.708053314382977,0.557981164673516,0.696883210847174,0.138902046173659
1004_part3_A_female_only.wav,1.57782142477516,9.87087873687552,8.29305731210036,0.453108649317835,0.776169523899681,0.323060874581845,2.50418100495584,3.04719555081887,0.543014545863036,0.511352759024293,0.617981623967032,0.106628864942739
1007_part2_C_female_noise.wav,1.08454491671069,9.27250927174983,8.18796435503913,0.606256589788041,0.791859703722596,0.185603113934555,2.19694089410379,3.0615088775225,0.86456798341871,0.450943855609469,0.620789883695216,0.169846028085746
1008_part2_D_music_noise.wav,-0.691137100179564,6.56490481624919,7.25604191642876,0.628310895515757,0.842517101668128,0.214206206152371,2.2879164159078,2.91243165544146,0.624515239533655,0.468837139937431,0.591535120418433,0.122697980481002
100_part2_E_female_music_noise.wav,1.32108761397393,8.14095326269966,6.81986564872573,0.656618713493115,0.912626114517045,0.256007401023929,1.73587855259155,2.95892014313216,1.22304159054061,0.360184964892456,0.600659391265964,0.240474426373508
1010_part4_D_music_noise.wav,0.832343864685753,8.2987557668596,7.46641190217384,0.523193981096874,0.811734883328275,0.2885409022314,2.02409460244152,3.02674930293358,1.00265470049206,0.416934415855648,0.613969880436861,0.197035464581212
1010_part4_E_female_music_noise.wav,-0.270087819280181,8.88493430371427,9.15502212299445,0.53319067508723,0.841265303727311,0.308074628640081,1.90998628288326,2.8886059102245,0.978619627341238,0.394472544340149,0.58685835608571,0.192385811745561
1011_part1_E_female_music_noise.wav,0.46780210553669,7.64978078893436,7.18197868339767,0.582111136406388,0.822862334978045,0.240751198571656,2.18087262991264,3.06707700334309,0.886204373430447,0.447782997378033,0.621882311281003,0.17409931390297
1012_part2_A_female_only.wav,1.42936998471487,10.1696345596517,8.74026457493679,0.57013072663586,0.895331815397251,0.325201088761392,2.2520990751325,3.01648831879949,0.764389243666993,0.461793088866503,0.61195648656094,0.150163397694436
1012_part2_D_music_noise.wav,-0.404746087972959,8.83465815585547,9.23940424382843,0.629551230190359,0.866760640699772,0.237209410509413,2.09052935353979,3.01769860575977,0.92716925221998,0.430008307319885,0.612193970384094,0.182185663064208
1015_part4_C_female_noise.wav,-0.148814284399412,7.24360709466369,7.3924213790631,0.576606263119605,0.771281018785574,0.194674755665968,1.95456045486627,2.98872930122474,1.03416884635848,0.403247759510495,0.606509343061057,0.203261583550562
1017_part2_A_female_only.wav,1.02495738494112,8.47244526143301,7.44748787649189,0.488843136121642,0.896572041948866,0.407728905827224,2.24221300653601,3.4280522487185,1.18583924218248,0.459848701037632,0.692663881546219,0.232815180508587
1018_part1_C_female_noise.wav,1.74685564864884,9.80391577093785,8.05706012228901,0.648431648295001,0.901204214760451,0.25277256646545,2.4856395313477,3.35307827695392,0.867438745606223,0.507708769637463,0.677969023822561,0.170260254185098
1018_part3_C_female_noise.wav,0.374687338314375,8.0847073947306,7.71002005641623,0.521941170526679,0.896784859425725,0.374843688899046,2.19982021721149,2.59689819482791,0.397077977616415,0.451510243511032,0.529571562901643,0.0780613193906114
1019_part1_D_music_noise.wav,0.935516151749821,8.37796418640461,7.44244803465479,0.661229716127077,0.84422124165226,0.182991525525184,2.32236860264425,3.05138245412016,0.729013851475905,0.475611989367215,0.618803102607217,0.143191113240002
1021_part2_B_female_music.wav,1.61197630468031,8.62047188421963,7.00849557953932,0.641675453323189,0.878379809142988,0.236704355819799,2.21437312283328,3.25813561566003,1.04376249282676,0.454372850905796,0.659355531180654,0.204982680274859
1023_part1_A_female_only.wav,2.70476592260912,10.4707567872733,7.76599086466414,0.629367483010024,0.871774005530338,0.242406522520313,2.24344595477095,3.28154906932495,1.038103114554,0.460091199963904,0.663946231444968,0.203855031481064
1023_part1_C_female_noise.wav,0.430887228706671,8.61088682868053,8.17999959997386,0.591837623728877,0.800249147512563,0.208411523783686,2.08706257833882,2.95289443863419,0.865831860295366,0.429326135578795,0.599476801896547,0.170150666317752
1025_part1_B_female_music.wav,0.300860036877953,7.82062184299801,7.51976180612005,0.565017640112386,0.852800674355248,0.287783034242862,1.96470882027433,2.84488735653843,0.880178536264102,0.405245478925218,0.578275947129293,0.173030468204074
1028_part2_A_female_only.wav,0.325210225399754,9.83014656655764,9.50493634115789,0.51411856654055,0.846370454963376,0.332251888422826,2.64616313092668,3.26306315758873,0.61690002666205,0.539249973703113,0.660321706480294,0.121071732777181
1032_part3_C_female_noise.wav,-0.326642080213246,7.8424933417757,8.16913542198895,0.455152088596354,0.788296688953295,0.333144600356941,1.38676488117461,2.63524437772145,1.24847949654685,0.291378214807223,0.53710503968889,0.245726824881667
1033_part1_C_female_noise.wav,0.877049262771208,9.64793614847896,8.77088688570776,0.493357815372569,0.7238648293318,0.230507013959232,1.61487776180328,2.48699898102358,0.872121219220294,0.336345212095778,0.50797595170497,0.171630739609192
103_part4_A_female_only.wav,1.08309980523924,3.61789664824153,2.53479684300229,0.736441848249613,0.846171903986473,0.10973005573686,1.87026101691049,2.47754094838015,0.607279931469661,0.386650920722502,0.506117076166683,0.119466155444181
103_part4_E_female_music_noise.wav,0.604009603541386,7.99195887189075,7.38794926834936,0.710937741532454,0.902298854336336,0.191361112803883,1.77854398842456,3.025826406678,1.24728241825344,0.368588880659723,0.613788793771404,0.245199913111681
1042_part5_B_female_music.wav,0.690646396914653,10.6174976559016,9.92685125898699,0.355784913655013,0.709089137165888,0.353304223510876,1.39187183899866,2.32800622172016,0.936134382721499,0.292385270880766,0.476720531409782,0.184335260529016
1043_part5_A_female_only.wav,0.0059024866810293,9.62402745107983,9.6181249643988,0.41418648018094,0.790402847127476,0.376216366946536,1.34540783121577,2.55683387600222,1.21142604478645,0.283222319623965,0.521699606205809,0.238477286581845
1047_part2_D_music_noise.wav,-0.224236203854454,9.2290602230214,9.45329642687586,0.59762119959242,0.823686490272208,0.226065290679788,1.29940975157071,2.34407561963966,1.04466586806895,0.274149975615424,0.479880201540579,0.205730225925154
